,description,title,company,created,contract_time,adref,location,__CLASS__,salary_is_predicted,redirect_url,category,id,latitude,longitude,salary_max,salary_min,contract_type
443,"Be a part of our mission! As a world leader in creating comfortable, sustainable, and efficient climate solutions for buildings, homes and transportation, it's our responsibility to put the planet first. For us at Trane Technologies , and through our businesses including Trane® and Thermo King , sustainability is not just how we do business—it is our business. Do you dare to look at the world's challenges and see impactful possibilities? Do you want to contribute to making a better future? If t…",Analyste de données – M&V/ Data Analyst - M&V,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Trane Technologies'}",2026-04-16T14:44:43Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTU3ODQ3NyIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.Jk3z-1iMZzaoK4mvZYm7uRbn4JVSa3Lg60NmkkauB6E,"{'area': ['Canada', 'Québec', 'Montréal', 'Westmount'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Westmount, Montréal'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/land/ad/5701578477?se=ykWNgZ5j8RGTW7GEtrxXDQ&utm_medium=api&utm_source=dc9dca8a&v=1C0079C7D5B4D4367B795D404DA811F418FFE7B3,"{'label': 'Engineering Jobs', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5701578477,45.50438,-73.57193,,,
444,"The Customer Analytics team is seeking a Data Analyst with a strong curiosity for consumer behavior and a proven ability to leverage data to drive strategic business decisions. In this role, you will contribute to a wide range of business and analytics initiatives by building robust measurement frameworks, conducting deep-dive analyses, and partnering closely with data science and business teams. You will help shape consumer-centric KPIs, support predictive modeling efforts, and deliver actiona…","Data Analyst, Customer Analytics","{'display_name': 'BRP', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-20T21:51:12Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTgzNzUyMiIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.aB-9q2wiWTduj5SLz_EtJGLNFuhzMv1yysYlyuMpTb0,"{'area': ['Canada'], 'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/land/ad/5735837522?se=ykWNgZ5j8RGTW7GEtrxXDQ&utm_medium=api&utm_source=dc9dca8a&v=C0E5B9CEB06F72309FF84B94D06A8839F135DD7D,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5735837522,,,,,
445,"Mission Does playing a key role in optimizing our data management processes appeal to you? Your mission will be to ensure the accuracy and integrity of product data across our various internal systems. You will help drive this process forward by analyzing and identifying opportunities for improvement, proposing potential solutions, and creating and developing tools within the context of AI development. Through your attention to detail and the quality of the information you maintain, you will di…","Product Data Analyst, Business Intelligence","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Soucy'}",2026-04-21T16:29:16Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzA2NDYxMTMwIn0.n_CaBGPc3qy7Kmdtdsi5YW927fKnwK7FWJV42-_NAq8,"{'area': ['Canada', 'Québec', 'Centre-du-Québec', 'Drummond', 'Saint-Charles-de-Drummond'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Saint-Charles-de-Drummond, Drummond'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/land/ad/5706461130?se=ykWNgZ5j8RGTW7GEtrxXDQ&utm_medium=api&utm_source=dc9dca8a&v=AB9BAA0AA2ECA2EB10F8D19E64E1C0E229DF4CE5,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5706461130,45.94154,-72.487058,,,
446,"Job Description We are seeking a motivated and detail-oriented Junior Data Analyst to support our innovative Generative AI (GenAI) initiatives within a leading financial institution. This role is ideal for someone early in their data career who has a strong interest in data analysis, reporting, and data quality, and is eager to grow their skills in a dynamic and collaborative environment. As a Junior Data Analyst on the GenAI team, you will work closely with data engineers and AI researchers to…",Data Analyst,"{'display_name': 'Insight Global', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-27T01:26:44Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTk3MzYyMiIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.LbZ0L9nOUQoD8bKgFwGgkur-3XYW9MYCqk0QyT12nyY,"{'display_name': 'Toronto, Ontario', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Ontario', 'Toronto']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5741973622?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5741973622,43.706102,-79.402726,,,
447,"Automotive glass technology is helping transform how we experience the road. At Belron Canada , the home office of Speedy Glass, Lebeau vitres d’auto and Vanfax we take this seriously, which is why we invest tirelessly on developing our people can realize their full potential. We welcome applications from everyone, and are firmly committed to diversity, equity and inclusion in the workplace, and take pride in ensuring every member of our team feels empowered. Under the supervision of the Manage…",Data Analyst – Supply Chain (18 months contract),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Belron Canada Inc.'}",2026-05-29T04:27:15Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDQxMDcxNiIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.4vTSgNBc5W5UImQbnMA_mhxe_nPJ_mmp8uhWC_2GzJ0,"{'area': ['Canada'], 'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/land/ad/5744410716?se=ykWNgZ5j8RGTW7GEtrxXDQ&utm_medium=api&utm_source=dc9dca8a&v=0060FA686359C09232374C828B22321F9BE01A3C,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5744410716,,,,,contract
448,"Here's your clean, copy-ready job posting: JOB OPENING — Remote Data Analyst ADF Medical Services Inc. We're looking for a sharp, analytical Remote Data Analyst to help us turn data into actionable insights. If you love working with numbers, spotting trends, and making data meaningful — this role is for you. Role: Remote Data Analyst Department: Analytics & Business Intelligence Location: Fully Remote Type: Full-Time / Part-Time What You'll Do: Collect, clean, and analyze large sets of patient …",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ADF Medical Services Inc.'}",2026-04-18T07:11:31Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzAzNTM4MTQxIn0.F6e_nLSKvpiTWVmq-GUhJM8W5qKZNGSDPTms9pyRuoo,"{'area': ['Canada', 'Ontario', 'Toronto', 'City of Toronto', 'Toronto Dominion Centre'], 'display_name': 'Toronto Dominion Centre, City of Toronto', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5703538141?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5703538141,43.64837,-79.3819,,,
449,"JOB OPENING - Data Analyst ADF Medical Services Inc. We're seeking a results-driven and detail-oriented Data Analyst to join our growing analytics team. If you have a strong analytical mindset, love working with data, and want to make a real impact in the healthcare industry — this role is for you. Role: Data Analyst Department: Analytics & Business Intelligence Location: Fully Remote Type: Full-Time / Part-Time What You'll Do: Analyze and interpret complex healthcare and operational datasets D…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ADF Medical Services Inc.'}",2026-04-18T07:11:31Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzAzNTM4MTQwIn0.msGRM3nNMwcdTa_DLO8rVhS9QvAMfwlkSCF9fwSFwiQ,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Coal Harbour, Vancouver', 'area': ['Canada', 'British Columbia', 'Greater Vancouver', 'Vancouver', 'Coal Harbour']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5703538140?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5703538140,49.28846,-123.12769,,,
450,"Job title: Data Analyst Description: This position is with the Enterprise System Management (ESM) department. The position is with a team responsible for a set of systems used to manage Morgan Stanley’s IT inventory and assets data, together with their configuration and operational state. This data is critical for regulatory, operational, and efficiency purposes. Our goals are: -Sourcing IT inventory and machine data (e.g. logs, alerts) in a timely manner. -Storing the data in scalable reposito…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jose Merciline'}",2026-05-12T16:43:40Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzI0MDcxMCIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.rnSf-mP-wrWzuv7_sJ0oIeJyYkKPGuD-R400xvfZfCo,"{'area': ['Canada', 'Québec', 'Montréal'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Montréal, Québec'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5727240710?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5727240710,45.544959,-73.588138,,,
451,"We are banking at another level. Choosing BDC as your employer means working in a healthy, inclusive, and skilled workplace that puts forward the best conditions to bring together unique teams where employees are empowered to act. It also means being at the centre of ambitious economic and financial projects to see further and to do things differently, to fuel the success of Canadian entrepreneurs. Choosing BDC as your employer also means: Flexible and competitive benefits , including an Employ…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Business Development Bank of Canada'}",2026-05-27T17:09:40Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjY4NjczNSIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.ZeQv5orJ_7aXAYwyR9SKI41CNeUR7uxSBCG_8s1h30k,"{'area': ['Canada', 'Québec', 'Montréal'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Montréal, Québec'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5742686735?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5742686735,45.544959,-73.588138,,,
452,"Data Analyst This position is with the Enterprise System Management (ESM) department. The position is with a team responsible to manage our company IT inventory and assets data. This data is critical for regulatory, operational, and efficiency purposes .As part of a team focused on rationalizing different legacy hardware asset and configuration management solutions into a single strategic platform, we are looking for a data analyst. The candidate will work closely with a broad range of stakehol…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jose Merciline'}",2026-05-12T16:34:49Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzE0NDEzMiIsInMiOiJ5a1dOZ1o1ajhSR1RXN0dFdHJ4WERRIn0.3YIM55N3Z2JV4BY7UVZeA5u8835TuCqj9nA_MForxdA,"{'area': ['Canada', 'Québec', 'Montréal'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Montréal, Québec'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5727144132?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5727144132,45.544959,-73.588138,,,
453,"We’re searching for a Data Analyst. Are you searching for new possibilities? Westland Insurance Group Ltd is growing and has an exciting opportunity for an Data Analyst to join our growing team. This hybrid role is based out of our Head Office in Surrey, BC. Expected Compensation: The expected hiring range for this role is $62,400- $78,000 with a 37.5-hour work week. Your rate of pay will be determined based on your individual qualifications and experience, while considering internal equity. We…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westland Insurance'}",2026-05-02T16:43:29Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzE3MjgxNTg2In0.wwIvrkT7Viovg2Qk5PphCBeYxGPq8K1Mq9ph-q99YSI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Surrey, Greater Vancouver', 'area': ['Canada', 'British Columbia', 'Greater Vancouver', 'Surrey']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5717281586?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5717281586,49.137655,-122.820892,78000.0,62400.0,
454,"LayerZero The Future is Omnichain. Founded in 2021, LayerZero’s vision is to create a community of cross-chain developers, building dApps that are no longer constrained by individual blockchain capabilities. With LayerZero's simple, generic messaging protocol, builders will develop cross-chain dApps designed to unify the power of individual blockchains. We are funded by the best investors in the world including: a16z, Sequoia, PayPal, Binance Ventures, Coinbase Ventures, Uniswap Labs, Circle Ve…",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LayerZero Labs'}",2026-02-05T13:51:37Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NjE1ODU0NTM4In0.6R82qs8bdGwt4L7PN6QzyynYYG1CoE68u9ZkGdNfd20,"{'area': ['Canada', 'British Columbia', 'Greater Vancouver'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Greater Vancouver, British Columbia'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5615854538?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5615854538,49.256582,-122.898456,,,
455,"Junior Data Analyst Toronto, Ontario, Canada | 1-Year Contract | Hybrid (1–2 days/week in Downtown Toronto) Pay Rate: $38.18/hour (T4) | $46.60/hour (Incorporated) About the Role The Junior Data Analyst will support data-driven decision-making by collecting, analyzing, and transforming data into meaningful insights for stakeholders across the business. This role is ideal for a detail-oriented professional with strong technical skills in Excel and Power BI and demonstrated experience working wit…",Data Analyst,"{'display_name': 'emergiTEL', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-28T15:07:40Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NjQ4OTI1Njc2In0.qG-ig3N--sqPGK0R-IV99tW4kqqDBbBN8NIVf1A6obM,"{'display_name': 'Trinity, City of Toronto', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Ontario', 'Toronto', 'City of Toronto', 'Trinity']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5648925676?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5648925676,43.64793,-79.41975,,,contract
456,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world's largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone's reach while doing the most important …",Data Analyst,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stripe'}",2026-04-11T16:41:30Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1Njk2OTc3MzQwIn0._BKnYe9jPIpg89NrYZp-4GgtuxNMiqEYpYuzp4toPTA,"{'area': ['Canada'], 'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5696977340?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5696977340,,,,,
457,"Vretta is looking for a Data Analyst to join our Data and Evaluation team. This posting is for an existing vacancy at Vretta. This position requires excellent communication skills, creative problem solving ability, and a sound technical ability to be able to understand requirements, develop technological solutions for data analysis, collaborate with the data engineering and development team, and maintain processes that support student learning and assessment. As a member of the Data and Evaluat…",Data Analyst,"{'display_name': 'Vretta', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-07T16:32:50Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzIxOTkyMzc5In0.wyERwlnX3ACtJufY48oKko8NajjvbWnWRqt781NrI6o,"{'area': ['Canada', 'Ontario', 'Toronto'], 'display_name': 'Toronto, Ontario', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5721992379?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5721992379,43.706102,-79.402726,,,
458,"Job Description Job Description Data AnalystBrighter Staffing AgencyAbout Us Brighter Staffing Agency is a leading recruitment firm dedicated to connecting exceptional talent with organizations across a wide range of industries. Our mission is to deliver outstanding staffing solutions that help businesses grow while supporting professionals in advancing their careers. We pride ourselves on building strong partnerships, maintaining high standards, and creating opportunities for success. Position…",Data Analyst,"{'display_name': 'BRIGHTER STAFFING AGENCY', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-30T05:43:43Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWtXTmdaNWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzQ1NDY1MzI2In0.un1LJtobLUoVOsJYM53Wju1LYQsWM9zlW9jHgcB-IYM,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vancouver, Greater Vancouver', 'area': ['Canada', 'British Columbia', 'Greater Vancouver', 'Vancouver']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5745465326?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5745465326,49.252255,-123.108651,87360.0,68640.0,permanent
